:START_ID,:END_ID,:TYPE
they are harmful to the environment and contribute to climate change.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
"Laboratory test report(s), MSDS, self-declaration letter and production documentation shall be submitted to demonstrate compliance.",358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
the product must comply with the criteria mentioned above.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
The points for meeting each criterion stated in Section 4 are summarised in Table 2.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
the evaluation criteria are listed in Table 2.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
"The Applicant shall submit energy management policies, procedures and programmes that is written or signed by Chief Executive Officer or other authorised representative of the Applicant.",358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
other authorised representative,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
"The glazing product shall not contain any carcinogenic substances or chemicals that are classified by the International Agency for Research on Cancer (IARC) in Group 1, 2A or 2B.",358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
International Agency for Research on Cancer (IARC),358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
carcinogens,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
"The product shall also not contain organotin compounds, phthalates or polybrominated diphenyl ethers (PBDEs), and classified as harmful – R20, 21 or 22, toxic – R23, 24 or 25, or very toxic – R26, 27, in accordance with EU Directives 2001/59/EC.",358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
EU Directives 2001/59/EC,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals, including lead (Pb), cadmium (Cd), mercury (Hg), chromium (Cr), arsenic (As), selenium (Se), antimony (Sb) and cobalt (Co).",358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
"The product shall not contain chlorinated / brominated paraffins, and filler gases with 100-year global warming potential (GWP100) > 5 shall not be used in the insulating units.",358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
"Laboratory test report(s), MSDS, self-declaration letter and production documentation to demonstrate the compliance with the criteria mentioned above shall be submitted.",358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
Section 4,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
Green Label,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
product category,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
50 points,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
meeting all minimum requirements,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
grade glazing,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
Benchmarks,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
No Label,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
"To obtain 50 points, a company must meet all minimum requirements laid down in the 'Core Criteria'.",9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
A company's decision to be awarded a 'Green' Label under this product category is to obtain 50 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company must meet all minimum requirements laid down in the 'Core Criteria'.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company is eligible for a 'Green' Label under this product category.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company meets all minimum requirements laid down in the 'Core Criteria'.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company has 50 points or more.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company has 90 points or more.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company meets all minimum requirements laid down in the 'Core Criteria' and has additional points beyond the 50 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company is eligible for a 'Platinum' Label under this product category.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company has 80-89 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company meets all minimum requirements laid down in the 'Core Criteria' and has additional points between 50 and 89 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company is eligible for a 'Gold' Label under this product category.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company has 70-79 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company meets all minimum requirements laid down in the 'Core Criteria' and has additional points between 50 and 79 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company is eligible for a 'Silver' Label under this product category.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company has 60-69 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company meets all minimum requirements laid down in the 'Core Criteria' and has additional points between 50 and 69 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company is eligible for a 'Bronze' Label under this product category.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company has 50-59 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company meets all minimum requirements laid down in the 'Core Criteria' and has additional points between 50 and 59 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company has less than 50 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company does not meet all minimum requirements laid down in the 'Core Criteria'.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The company is not eligible for a 'Green' Label under this product category.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
A product must obtain 50 points to be awarded a Green Label.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The product must meet all minimum requirements laid down in the Core Criteria.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
Products are graded based on the points required for each grade.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
Products,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
Grades,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The Platinum grade requires 90 or above points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
Platinum grade,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The Gold grade requires 80 - 89 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
Gold grade,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The Silver grade requires 70 - 79 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
Silver grade,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The Bronze grade requires 60 - 69 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
Bronze grade,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
The Green grade requires 50 - 59 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
Green grade,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
No Label is awarded below 50 points.,9aa4d0d9e6a2818b6981677563c55600930bc6f157977260d36e56dd949359de,Source
