":START_ID",":END_ID","relation","concepts","synsets",":TYPE"
"Manufacturers have been investigating and adopting innovative technologies to enhance the durability and environmental performance of the glazing products.","Technologies","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The technology adopted in the glazing manufacturing that can enable the glazing products to reduce resources used in: - o Maintenance, e.g. self-cleaning glass, etc. Or - o Energy, such as lighting, e.g. instantly reactive glazing technology that changes the glass from clear to a dark blue tint, self-tinted glass, etc.","Glazing Manufacturing","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The technology adopted in the glazing manufacturing that can enable the glazing products to reduce resources used in: - o Maintenance, e.g. self-cleaning glass, etc. Or - o Energy, such as lighting, e.g. instantly reactive glazing technology that changes the glass from clear to a dark blue tint, self-tinted glass, etc.","Glazing Products","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The technology adopted in the glazing manufacturing that can enable the glazing products to reduce resources used in: - o Maintenance, e.g. self-cleaning glass, etc. Or - o Energy, such as lighting, e.g. instantly reactive glazing technology that changes the glass from clear to a dark blue tint, self-tinted glass, etc.","Technology","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The technology adopted in the glazing manufacturing that can enable the glazing products to reduce resources used in: - o Maintenance, e.g. self-cleaning glass, etc. Or - o Energy, such as lighting, e.g. instantly reactive glazing technology that changes the glass from clear to a dark blue tint, self-tinted glass, etc.","Maintenance","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The technology adopted in the glazing manufacturing that can enable the glazing products to reduce resources used in: - o Maintenance, e.g. self-cleaning glass, etc. Or - o Energy, such as lighting, e.g. instantly reactive glazing technology that changes the glass from clear to a dark blue tint, self-tinted glass, etc.","Energy","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Verification Documentation describing the extra environmental features adopted as well as the product functions generated by the technology.","Technology","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Verification Documentation describing the extra environmental features adopted as well as the product functions generated by the technology.","Product Functions","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Verification Documentation describing the extra environmental features adopted as well as the product functions generated by the technology.","Verification Documentation","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The overall heat transfer coefficient or U-value measures how well a glazing product transfer heat.","Glazing Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The overall heat transfer coefficient or U-value measures how well a glazing product transfer heat.","U-value","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"A low U-value indicates the glazing product is well insulated, resulting in a reduction of cooling load.","U-value","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"A low U-value indicates the glazing product is well insulated, resulting in a reduction of cooling load.","Glazing Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"A low U-value indicates the glazing product is well insulated, resulting in a reduction of cooling load.","Cooling Load","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"U-value","ISO 8990 or EN-ISO 12567 standard","should be measured according to","['evaluated by', 'assessed against', 'be judged by', 'measured against', 'determined by']","[]","Relation"
"U-value","EN673 (Glazing) and EN ISO 10077 (Frame / Casement)","can be calculated according to","['computed from', 'calculated from', 'derived from', 'based on', 'determined by']","[]","Relation"
"Shading coefficient","equation below","can be converted according to","['be modified to', 'transform into', 'change to', 'convert from', 'be adjusted to']","[]","Relation"
"Shading coefficient","Table 2","shall meet the limits below","['comply with', 'meet', 'observe', 'adhere to', 'follow']","[]","Relation"
"Solar heat gain coefficient","Table 2","shall meet the limits below","['comply with', 'meet', 'observe', 'adhere to', 'follow']","[]","Relation"
"Visible light transmittance","50%","shall be greater than","['outrank', 'outdo', 'surpass', 'exceed', 'outperform']","[]","Relation"
"Visible light transmittance","70%","shall be","['have to be', 'need to be', 'will be', 'should be', 'must be']","[]","Relation"
"External reflectance","20%","shall be less than","['smaller', 'less than', 'below', 'smaller than', 'under']","[]","Relation"
"Spectral measurements","ASTM E903","shall comply with","['obey', 'adhere', 'conform', 'meet requirements', 'follow']","[]","Relation"
"SHGC and VLT","EN 410 or ISO 9050 standard","should be measured in accordance with","['comply with', 'adhere to', 'follow', 'conform to', 'align with']","[]","Relation"
"The U-value of the product should be measured according to the applicable ISO 8990 or EN-ISO 12567 standard.","Alternatively, the U-value can be calculated according to the standard EN673 (Glazing) and EN ISO 10077 (Frame / Casement).","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The U-value of the product should be measured according to the applicable ISO 8990 or EN-ISO 12567 standard.","The U-value of the product should be measured according to the applicable ISO 8990 or EN-ISO 12567 standard.","before","['prior to', 'lead', 'precede', 'antecedent']","[]","Relation"
"The Applicant shall have effective energy management policies and procedures.","5 Points (Core Criterion) will be awarded for Energy Management in Manufacturing.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The Applicant shall have effective energy management policies and procedures.","Laboratory test report(s) on the SC, SHGC, external reflectance and VLT of the glazing product are required.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"Bonus points will be awarded if the U-value of the product reaches the standard in Table 1.","The U-value of the product should be measured according to the applicable ISO 8990 or EN-ISO 12567 standard.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"Bonus points will be awarded if the U-value of the product reaches the standard in Table 1.","Bonus points will be awarded if SC or SHGC of the product the standard in Table 2.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"Bonus points will be awarded if SC or SHGC of the product the standard in Table 2.","SC or SHGC of the glazing products shall meet the limits below (Table 2).","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The U-value of the product should be measured according to the applicable ISO 8990 or EN-ISO 12567 standard.","Alternatively, the U-value can be calculated according to the standard EN673 (Glazing) and EN ISO 10077 (Frame / Casement).","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"Bonus points will be awarded if VLT of the product shall be reach 70%.","VLT of the glazing product shall be greater than 50%.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"Bonus points will be awarded if VLT of the product shall be reach 70%.","5 Bonus Points (Core Criterion) will be awarded for Visible Light Transmittance.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"Bonus points will be awarded if SC or SHGC of the product the standard in Table 2.","Bonus points will be awarded if VLT of the product shall be reach 70%.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"Laboratory test report(s) on the SC, SHGC, external reflectance and VLT of the glazing product are required.","The Applicant shall have effective energy management policies and procedures.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"Laboratory test report(s) on the SC, SHGC, external reflectance and VLT of the glazing product are required.","Bonus points will be awarded if the U-value of the product reaches the standard in Table 1.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The Applicant shall have effective energy management policies and procedures.","Bonus points will be awarded if the U-value of the product reaches the standard in Table 1.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"Bonus points will be awarded if the U-value of the product reaches the standard in Table 1.","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Bonus points will be awarded if the U-value of the product reaches the standard in Table 1.","Table 1","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Bonus points will be awarded if SC or SHGC of the product the standard in Table 2.","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Bonus points will be awarded if SC or SHGC of the product the standard in Table 2.","Table 2","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"FIVE bonus points will be awarded if VLT of the product shall be reach 70%.","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The external reflectance of glazing product shall be less than 20%.","Glazing product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The Applicant shall have effective energy management policies and procedures.","Applicant","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Laboratory test report(s) on the U-value of the glazing product.","Laboratory","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Laboratory test report(s) on the U-value of the glazing product.","Glazing product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The U-value should be measured according to the applicable ISO 8990 or EN-ISO 12567 standard.","ISO 8990","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The U-value should be measured according to the applicable ISO 8990 or EN-ISO 12567 standard.","EN-ISO 12567","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The U-value can be calculated according to the standard EN673 (Glazing) and EN ISO 10077 (Frame / Casement).","EN673","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The U-value can be calculated according to the standard EN673 (Glazing) and EN ISO 10077 (Frame / Casement).","EN ISO 10077","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Spectral measurements shall comply with ASTM E903.","ASTM E903","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The SHGC and VLT should be measured in accordance with the EN 410 or ISO 9050 standard.","EN 410","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The SHGC and VLT should be measured in accordance with the EN 410 or ISO 9050 standard.","ISO 9050","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"energy management programme","initiatives","submit","['offer', 'present', 'send', 'provide']","[]","Relation"
"Chief Executive Officer","energy management policies","write","['scribble', 'draft', 'create', 'compose', 'pen']","[]","Relation"
"hazardous substances","carcinogenic substances","contain","['incorporate', 'hold', 'comprise', 'encompass', 'enclose']","[]","Relation"
"carcinogenic substances","International Agency for Research on Cancer","be classified","['grouped', 'categorized', 'classified', 'labeled', 'sorted']","[]","Relation"
"glazing product","organotin compounds","not contain","['lack', 'omit', 'exclude', 'withhold', 'leave out']","[]","Relation"
"glazing product","phthalates","not contain","['lack', 'omit', 'exclude', 'withhold', 'leave out']","[]","Relation"
"glazing product","polybrominated diphenyl ethers","not contain","['lack', 'omit', 'exclude', 'withhold', 'leave out']","[]","Relation"
"tinted glazing product","toxic heavy metals","not contain","['lack', 'omit', 'exclude', 'withhold', 'leave out']","[]","Relation"
"double/triple glazing product","chlorinated / brominated paraffins","not contain","['lack', 'omit', 'exclude', 'withhold', 'leave out']","[]","Relation"
"insulating units","filler gases","not use","['abstain', 'avoid', 'eschew', 'decline', 'refuse']","[]","Relation"
"laboratory test report","compliance","demonstrate","['present', 'show', 'display', 'exhibit', 'illustrate']","[]","Relation"
"evaluation criteria","points","award","['honor', 'give', 'recognize', 'praise', 'reward']","[]","Relation"
"The followings shall be submitted as support for an energy management programme.","the energy management programme is a requirement.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The Applicant must submit verification of energy management policies, procedures and programmes.","the energy management programme is a requirement.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The glazing product shall not contain any carcinogenic substances or chemicals.","the International Agency for Research on Cancer (IARC) classifies them as carcinogenic.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"Any such carcinogens which are known to be present as contaminants shall be less than 0.1% by weight of the product.","the product shall not contain any carcinogenic substances or chemicals.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The product shall also not contain organotin compounds, phthalates or polybrominated diphenyl ethers (PBDEs).","they are classified as harmful or toxic in accordance with EU Directives 2001/59/EC.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals.","they are harmful to human health and the environment.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The product shall not contain chlorinated / brominated paraffins, and filler gases with 100-year global warming potential (GWP100) > 5.","they are harmful to the environment and contribute to climate change.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"Laboratory test report(s), MSDS, self-declaration letter and production documentation shall be submitted to demonstrate compliance.","the product must comply with the criteria mentioned above.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The points for meeting each criterion stated in Section 4 are summarised in Table 2.","the evaluation criteria are listed in Table 2.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The Applicant shall submit energy management policies, procedures and programmes that is written or signed by Chief Executive Officer or other authorised representative of the Applicant.","Applicant","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The Applicant shall submit energy management policies, procedures and programmes that is written or signed by Chief Executive Officer or other authorised representative of the Applicant.","Chief Executive Officer","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The Applicant shall submit energy management policies, procedures and programmes that is written or signed by Chief Executive Officer or other authorised representative of the Applicant.","other authorised representative","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The glazing product shall not contain any carcinogenic substances or chemicals that are classified by the International Agency for Research on Cancer (IARC) in Group 1, 2A or 2B.","glazing product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The glazing product shall not contain any carcinogenic substances or chemicals that are classified by the International Agency for Research on Cancer (IARC) in Group 1, 2A or 2B.","International Agency for Research on Cancer (IARC)","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Any such carcinogens which are known to be present as contaminants shall be less than 0.1% by weight of the product.","carcinogens","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Any such carcinogens which are known to be present as contaminants shall be less than 0.1% by weight of the product.","product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall also not contain organotin compounds, phthalates or polybrominated diphenyl ethers (PBDEs), and classified as harmful – R20, 21 or 22, toxic – R23, 24 or 25, or very toxic – R26, 27, in accordance with EU Directives 2001/59/EC.","product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall also not contain organotin compounds, phthalates or polybrominated diphenyl ethers (PBDEs), and classified as harmful – R20, 21 or 22, toxic – R23, 24 or 25, or very toxic – R26, 27, in accordance with EU Directives 2001/59/EC.","EU Directives 2001/59/EC","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals, including lead (Pb), cadmium (Cd), mercury (Hg), chromium (Cr), arsenic (As), selenium (Se), antimony (Sb) and cobalt (Co).","product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals, including lead (Pb), cadmium (Cd), mercury (Hg), chromium (Cr), arsenic (As), selenium (Se), antimony (Sb) and cobalt (Co).","lead (Pb)","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals, including lead (Pb), cadmium (Cd), mercury (Hg), chromium (Cr), arsenic (As), selenium (Se), antimony (Sb) and cobalt (Co).","cadmium (Cd)","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals, including lead (Pb), cadmium (Cd), mercury (Hg), chromium (Cr), arsenic (As), selenium (Se), antimony (Sb) and cobalt (Co).","mercury (Hg)","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals, including lead (Pb), cadmium (Cd), mercury (Hg), chromium (Cr), arsenic (As), selenium (Se), antimony (Sb) and cobalt (Co).","chromium (Cr)","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals, including lead (Pb), cadmium (Cd), mercury (Hg), chromium (Cr), arsenic (As), selenium (Se), antimony (Sb) and cobalt (Co).","arsenic (As)","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals, including lead (Pb), cadmium (Cd), mercury (Hg), chromium (Cr), arsenic (As), selenium (Se), antimony (Sb) and cobalt (Co).","selenium (Se)","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals, including lead (Pb), cadmium (Cd), mercury (Hg), chromium (Cr), arsenic (As), selenium (Se), antimony (Sb) and cobalt (Co).","antimony (Sb)","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals, including lead (Pb), cadmium (Cd), mercury (Hg), chromium (Cr), arsenic (As), selenium (Se), antimony (Sb) and cobalt (Co).","cobalt (Co)","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall not contain chlorinated / brominated paraffins, and filler gases with 100-year global warming potential (GWP100) > 5 shall not be used in the insulating units.","product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall not contain chlorinated / brominated paraffins, and filler gases with 100-year global warming potential (GWP100) > 5 shall not be used in the insulating units.","insulating units","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Laboratory test report(s), MSDS, self-declaration letter and production documentation to demonstrate the compliance with the criteria mentioned above shall be submitted.","Applicant","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Laboratory test report(s), MSDS, self-declaration letter and production documentation to demonstrate the compliance with the criteria mentioned above shall be submitted.","Laboratory","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Laboratory test report(s), MSDS, self-declaration letter and production documentation to demonstrate the compliance with the criteria mentioned above shall be submitted.","MSDS","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Laboratory test report(s), MSDS, self-declaration letter and production documentation to demonstrate the compliance with the criteria mentioned above shall be submitted.","self-declaration letter","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Laboratory test report(s), MSDS, self-declaration letter and production documentation to demonstrate the compliance with the criteria mentioned above shall be submitted.","production documentation","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The points for meeting each criterion stated in Section 4 are summarised in Table 2.","Section 4","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The points for meeting each criterion stated in Section 4 are summarised in Table 2.","Table 2","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Green Label","product category","is awarded to","['bestow', 'get', 'grant', 'earn', 'receive']","[]","Relation"
"product category","50 points","requires","['need', 'demand', 'obligation', 'necessitate', 'necessitation']","[]","Relation"
"50 points","meeting all minimum requirements","are obtained by","['come from', 'result of', 'stem from', 'derived from', 'originate']","[]","Relation"
"meeting all minimum requirements","Core Criteria","involves","['consist of', 'comprise', 'contain', 'encompass', 'include']","[]","Relation"
"Core Criteria","minimum requirements","lays down","['mandates', 'prescribes', 'stipulates', 'regulates']","[]","Relation"
"minimum requirements","grade glazing","are used to","['purposed for', 'designed for', 'meant for', 'used for', 'intended for']","[]","Relation"
"grade glazing","Benchmarks","uses","['employ', 'exploit', 'adopt', 'leverage', 'utilize']","[]","Relation"
"Benchmarks","Platinum","includes","['embodies', 'contains', 'comprises']","[]","Relation"
"Benchmarks","Gold","includes","['embodies', 'contains', 'comprises']","[]","Relation"
"Benchmarks","Silver","includes","['embodies', 'contains', 'comprises']","[]","Relation"
"Benchmarks","Bronze","includes","['embodies', 'contains', 'comprises']","[]","Relation"
"Benchmarks","Green","includes","['embodies', 'contains', 'comprises']","[]","Relation"
"Benchmarks","No Label","includes","['embodies', 'contains', 'comprises']","[]","Relation"
"To obtain 50 points, a company must meet all minimum requirements laid down in the 'Core Criteria'.","A company's decision to be awarded a 'Green' Label under this product category is to obtain 50 points.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"A company's decision to be awarded a 'Green' Label under this product category is to obtain 50 points.","The company must meet all minimum requirements laid down in the 'Core Criteria'.","before","['prior to', 'lead', 'precede', 'antecedent']","[]","Relation"
"A company's decision to be awarded a 'Green' Label under this product category is to obtain 50 points.","The company is eligible for a 'Green' Label under this product category.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The company is eligible for a 'Green' Label under this product category.","The company meets all minimum requirements laid down in the 'Core Criteria'.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The company meets all minimum requirements laid down in the 'Core Criteria'.","The company has 50 points or more.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The company has 50 points or more.","The company meets all minimum requirements laid down in the 'Core Criteria'.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The company has 50 points or more.","The company is eligible for a 'Green' Label under this product category.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The company has 90 points or more.","The company meets all minimum requirements laid down in the 'Core Criteria' and has additional points beyond the 50 points.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The company has 90 points or more.","The company is eligible for a 'Platinum' Label under this product category.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The company has 80-89 points.","The company meets all minimum requirements laid down in the 'Core Criteria' and has additional points between 50 and 89 points.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The company has 80-89 points.","The company is eligible for a 'Gold' Label under this product category.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The company has 70-79 points.","The company meets all minimum requirements laid down in the 'Core Criteria' and has additional points between 50 and 79 points.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The company has 70-79 points.","The company is eligible for a 'Silver' Label under this product category.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The company has 60-69 points.","The company meets all minimum requirements laid down in the 'Core Criteria' and has additional points between 50 and 69 points.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The company has 60-69 points.","The company is eligible for a 'Bronze' Label under this product category.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The company has 50-59 points.","The company meets all minimum requirements laid down in the 'Core Criteria' and has additional points between 50 and 59 points.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The company has 50-59 points.","The company is eligible for a 'Green' Label under this product category.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The company has less than 50 points.","The company does not meet all minimum requirements laid down in the 'Core Criteria'.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The company has less than 50 points.","The company is not eligible for a 'Green' Label under this product category.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"A product must obtain 50 points to be awarded a Green Label.","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product must meet all minimum requirements laid down in the Core Criteria.","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product must meet all minimum requirements laid down in the Core Criteria.","Core Criteria","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Products are graded based on the points required for each grade.","Products","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Products are graded based on the points required for each grade.","Grades","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The Platinum grade requires 90 or above points.","Platinum grade","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The Gold grade requires 80 - 89 points.","Gold grade","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The Silver grade requires 70 - 79 points.","Silver grade","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The Bronze grade requires 60 - 69 points.","Bronze grade","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The Green grade requires 50 - 59 points.","Green grade","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"No Label is awarded below 50 points.","No Label","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
